,0,1,2,3,4,5,6,7,8
0,-0.27832480496904555,0.6344822071158356,-0.3923050423912259,-0.42986524459406095,0.6159075618326934,0.657822712081594,-0.35449527266479197,-0.4949800848998314,-0.023656985989842297
1,-0.5651947161076106,-0.18990024777905148,0.5023808925079355,0.2387362137874912,1.3036991984797703,0.6736666301323625,0.8014975810030274,-0.45975261984128335,-0.024730248085459476
2,-0.8499342020629921,0.7114658453429797,0.32185050514791824,-0.5357545464436572,0.21838642626218835,0.5942470222154749,0.13129298172709747,-0.4810442347953498,0.03969882088774304
3,-0.7149329609405194,-1.0749036615981267,0.7144187442537051,-1.0787135801421948,-0.3297989176943018,-0.3919881762886591,0.0643694641185158,0.4859735693940312,0.05945793402259406
4,-0.021449610991762874,-0.8136153503651868,-0.8892647187999166,-0.7051562652814456,0.4018274286638815,0.722599826425778,-0.827096315248756,0.478779421919863,-0.03797583376071561
5,-0.5273142842403782,-0.583083941900889,-0.6433049045333828,-0.17195321177215592,0.6289001533867814,0.7217409103945184,-0.8357671591499053,0.9754444671877881,-0.003488923818046033
6,-0.8272439042970368,0.4042545765602559,0.43532939949800176,-0.05540567671184882,0.6673050427587375,0.6709596708427967,-0.6553184776242262,-0.5265894474820985,0.0442707891601066
7,-0.40253419059728507,-0.7566158212906141,-1.0863648543549578,-1.0667486238077453,-0.022787217056242273,-0.3574718908811859,0.6386032715761114,-0.4546610384700396,0.031752547536174035
8,0.5391425758494073,-1.4626257416285269,-1.763272601366988,-0.7883747879249823,-0.3265091803322136,2.6762442510650963,0.19905243515408713,0.5599269557547083,0.040314169348557104
9,0.22825551505999145,-1.3928029015264476,-0.9027156662598527,-0.5015699272753963,0.515078206972534,-0.24106382506572016,-0.9240844130071874,-0.04311710776675693,-0.027657399693566488
10,-0.43691674249693974,0.8428874097421256,0.08924736480693458,-0.20463347652545774,0.19702260810050648,1.556176267963721,0.933120655389752,-0.42634649038296313,0.07825662624134581
11,-0.6453973749298078,-0.8608103364908758,-1.310596221790264,-0.4750343730352772,0.18609115203587576,0.6972311971963396,-0.043057917531450565,0.023079855557105296,-0.023432992674188892
12,1.3404891685647597,0.7278950300903991,-0.29697558468445145,-0.8106090272620656,0.26000028785750157,-0.37559501058390354,-0.8407015692947636,-0.5305120775140539,-0.03343586083805145
13,2.2280903812136796,-0.34346692826707315,-1.0653148022031356,0.04742278422933549,0.5482980411914192,-0.3751669707090837,0.6603566455487024,0.04574883661724103,-0.019423369204923536
14,0.7143650250944161,0.211445344835811,0.5309766197807028,-0.6697329262715145,0.3778470419172681,-0.4378562849773613,0.5535285627968668,1.0240970910705318,0.02658968422393089
15,1.4109095186266907,-0.4579310323703302,0.11662598287043296,-0.29665471710095576,0.4589386632423196,-0.3808672175134204,0.3652875910004305,0.012472816455032532,0.01315826415870698
16,-0.314286094698848,-0.572492104574291,0.7436223027018166,-0.13869017279937484,0.5454966005874555,-0.3355809141501517,-0.29245290869040397,-0.031697949573276006,0.030276011651328795
17,0.057274185984404896,-1.0419219530765322,-0.34943546433254824,-0.06663611321172679,0.908572345668165,-0.28278788050443726,-0.2415814908454249,0.9857252691970012,0.011420562425312463
18,-0.0031329143388318503,0.23637132589769255,-0.12755313898772005,-0.5514523515157755,0.21774450309545504,-0.37909182601956054,-0.2447389610717,-0.007266647614014573,-0.004682115079779467
19,-0.5818748556879934,0.39700001806441393,0.2523854210657991,-0.7014902701937537,0.19875606127678486,-0.4355780765806758,0.8053788362406044,0.04184419987172851,0.05278566688934084
20,-0.03340341673721912,-0.5552974897739117,0.38278246070112615,-0.12831008942197622,0.13811010825262496,2.6226152300934786,0.5557007829274156,-0.4518808307622278,0.0009567014213044345
21,0.13413680361103178,-1.218670392433401,-1.3857886047679702,-0.8964356354294248,0.15211944147747677,-0.3298887490030393,0.6198652512945767,0.04524001655835135,-0.013039188174317103
22,-0.3975330771738123,-0.8562203512624184,-0.6653380411764221,-1.0005353056062432,0.0021339477926995637,0.6632368906932732,0.04367532962920774,0.018921911223576844,-0.03646581097816435
23,1.2384651041769654,0.8132889085237097,-0.5456091855493692,-0.6776904865490935,0.47704153503262314,-0.37565720418993603,-0.41427073195239944,-0.5044976395859779,-0.029345344512636085
24,-0.43403965403831396,-1.0527515788472825,0.5127892202944444,-0.7156193694074645,0.41896440029997584,-0.30033081066357015,-0.6378079566487226,-0.047440912592274856,-0.006074538148432536
25,-0.794909613649436,0.061257047444296914,-0.3831599410196107,-1.4916030486377339,-0.16761633931367642,-0.3614913857749307,-0.70833996931118,-0.02457230808980069,0.03796558084716456
26,-1.0367716329099668,-1.1742327014793001,1.187488641007343,0.03083020245709405,0.7988085584174451,0.6950660961386024,0.2281273889785347,-0.5077485785070123,-0.011917453217602148
27,0.046249378768381796,-0.44970246563888666,0.9242726704254453,-1.1795715847615103,0.3296931424030531,-0.346980710626281,-0.4933998641050114,-0.5406943345634312,-0.011639898736276483
28,-0.9316615819577195,-0.5582583541253444,0.7085144767192043,-0.295347967438664,0.823420636518399,-0.3657634834256986,0.8807499532690908,0.5300775441706211,0.06405522064878597
